"","Gender_D","Age_D","Race_or_Ethnicity_D","Education_D","Observed_Rate","Background_Rate","EquityValue","user_n","pValue","BH_p"
"315","Female","18-39","NH White",">=College grad",0,0.00969693014810716,-Inf,0,-Inf,-Inf
"316","Female","18-39","Other","<HSG",0,0.000474588751258914,-Inf,0,-Inf,-Inf
"317","Female","18-39","Other","HSG/GED",0,0.000924445859005838,-Inf,0,-Inf,-Inf
"318","Female","18-39","Other","Some college/TS",0,0.00309752941444751,-Inf,0,-Inf,-Inf
"319","Female","18-39","Other",">=College grad",0,0.00123111559769562,-Inf,0,-Inf,-Inf
"320","Female","40-59","Hispanic","<HSG",0.000749464668094218,0.0118120996680744,-2.76865317603496,7,4.34343482526438e-23,6.86262702391771e-23
"321","Female","40-59","Hispanic","HSG/GED",0.00160599571734475,0.00329437903616494,-0.720166275673091,15,0.00440545448517129,0.0048337625601185
"322","Female","40-59","Hispanic","Some college/TS",0.00460385438972163,0.0074154657437886,-0.479502533421372,43,0.00153913385274287,0.00171255738544629
"323","Female","40-59","Hispanic",">=College grad",0.00620985010706638,0.0036922244280583,0.522437809756184,58,6.02940617266341e-05,7.00475128882955e-05
"324","Female","40-59","NH Asian","<HSG",0,0.00105703017961656,-Inf,0,-Inf,-Inf
"325","Female","40-59","NH Asian","HSG/GED",0,0.0010306612035923,-Inf,0,-Inf,-Inf
"326","Female","40-59","NH Asian","Some college/TS",0,0.00200752811157977,-Inf,0,-Inf,-Inf
"327","Female","40-59","NH Asian",">=College grad",0.000107066381156317,0.00310913598927241,-3.37165803016062,1,1.21174767161722e-11,1.63637719756856e-11
"328","Female","40-59","NH Black","<HSG",0.000214132762312634,0.00494807166926591,-3.14490320881428,2,1.90423976670859e-17,2.7858322512959e-17
"329","Female","40-59","NH Black","HSG/GED",0.00942184154175589,0.00828289545934287,0.129987080440636,88,0.224563154859082,0.228909538501516
"330","Female","40-59","NH Black","Some college/TS",0.0228051391862955,0.0125779223378066,0.605454336502531,213,7.38005817804455e-19,1.12120114627985e-18
"331","Female","40-59","NH Black",">=College grad",0.00845824411134904,0.010757023724037,-0.242738391410982,79,0.0312683700082768,0.0329360164087182
"332","Female","40-59","NH White","<HSG",0,0.00913879782583897,-Inf,0,-Inf,-Inf
"333","Female","40-59","NH White","HSG/GED",0.00171306209850107,0.0206058428712464,-2.50639877453686,16,8.30277651515809e-38,1.39557307382444e-37
"334","Female","40-59","NH White","Some college/TS",0.0069593147751606,0.0429568973404531,-1.8570394133256,65,5.48453239549521e-66,1.01947778645676e-65
"335","Female","40-59","NH White",">=College grad",0.00546038543897216,0.0187448164066316,-1.2468452548194,51,2.89656612976904e-21,4.48683773042656e-21
"336","Female","40-59","Other","<HSG",0,0,-9999999,0,-9999999,-25483868.4193548
"337","Female","40-59","Other","HSG/GED",0.000214132762312634,0.00084800619841272,-1.37692594817988,2,0.0305142857684243,0.0323574305463828
"338","Female","40-59","Other","Some college/TS",0.000214132762312634,0.00510239025854761,-3.17576947597144,2,4.38117753047026e-18,6.53043443221039e-18
"339","Female","40-59","Other",">=College grad",0.000321199143468951,0.00339033464396079,-2.35969743923821,3,1.90988308360507e-10,2.51467939341334e-10
"340","Female","59+","Hispanic","<HSG",0.00417558886509636,0.0152930685891662,-1.30937118113456,39,2.0327270305076e-18,3.05877019828762e-18
"341","Female","59+","Hispanic","HSG/GED",0.00738758029978587,0.00471669281755176,0.451379524694338,69,0.000164984428987576,0.000188895215797369
"342","Female","59+","Hispanic","Some college/TS",0.0105995717344754,0.00387172360686342,1.01389072275607,99,1.18850813732458e-25,1.89681096663923e-25
"343","Female","59+","Hispanic",">=College grad",0.0129550321199143,0.00266219703059978,1.59270649356454,121,4.88641342459353e-83,9.30184724199731e-83
"344","Female","59+","NH Asian","<HSG",0,0.00392286383928303,-Inf,0,-Inf,-Inf
"345","Female","59+","NH Asian","HSG/GED",0.000428265524625268,0.00164392145520515,-1.34631332689461,4,0.00124754703182353,0.00139796050374551
"346","Female","59+","NH Asian","Some college/TS",0.000428265524625268,0.00230182542636634,-1.68359048435144,4,1.11829085150732e-05,1.31858175028475e-05
"347","Female","59+","NH Asian",">=College grad",0.00203426124197002,0.00343900567331754,-0.526458253706951,19,0.0203945672645966,0.0217725785662585
"348","Female","59+","NH Black","<HSG",0.00321199143468951,0.0106209666739849,-1.20339951692876,30,2.84797357197875e-12,3.91286803802297e-12
"349","Female","59+","NH Black","HSG/GED",0.0170235546038544,0.00561853292445267,1.12006311044982,159,3.25243968499154e-49,5.83960761623481e-49
"350","Female","59+","NH Black","Some college/TS",0.0516059957173448,0.0110525886510911,1.58284431862156,482,1.49286570568056e-307,3.32215185207786e-307
"351","Female","59+","NH Black",">=College grad",0.0233404710920771,0.00426453816256987,1.71919843762547,218,4.43548372993418e-176,9.34408572439468e-176
"352","Female","59+","NH White","<HSG",0.000856531049250535,0.0249752099274851,-3.39718392507566,8,1.8919365361849e-50,3.47588340368853e-50
"353","Female","59+","NH White","HSG/GED",0.0261241970021413,0.0609474316307051,-0.883562065226648,244,6.00770704253273e-45,1.05468634746686e-44
"354","Female","59+","NH White","Some college/TS",0.0627408993576017,0.077990201277946,-0.233973571148958,586,3.88812243742092e-08,5.03543725502054e-08
"355","Female","59+","NH White",">=College grad",0.0622055674518201,0.0469192156115641,0.298186097184268,581,2.82559363960616e-12,3.91286803802297e-12
"356","Female","59+","Other","<HSG",0,0.000238495966424754,-Inf,0,-Inf,-Inf
"357","Female","59+","Other","HSG/GED",0.000107066381156317,0.00194765984052619,-2.90277730924331,1,4.43934593565923e-07,5.56679887169967e-07
"358","Female","59+","Other","Some college/TS",0.000642398286937901,0.00817653486751742,-2.55138277490765,6,6.19266137187683e-16,8.89491360687763e-16
"359","Female","59+","Other",">=College grad",0.000535331905781585,0.00110452602676693,-0.72485430892297,5,0.0977021198263193,0.100894999559206
